support,itemsets
0.22205234283658604,degree_type=b.tech/b.e. + resume_confidence_score=medio
0.22142278981922836,degree_type=b.tech/b.e. + stress_level=medio + weekly_job_application_count=alto
0.22133285367389155,motivation_score=bajo + resume_confidence_score=bajo + weekly_job_application_count=alto
0.22106304523788112,ai_replaces_own_thinking_score=bajo + seeks_career_counseling=no + sleep_hours=medio + weekly_job_application_count=alto
0.2209731090925443,ai_dependency_score=medio + stress_level=medio + weekly_job_application_count=alto
0.2209731090925443,fear_of_job_loss_to_ai=alto + social_media_hrs_per_day=medio + weekly_job_application_count=alto
0.22079323680187068,career_clarity_score=medio + degree_type=b.tech/b.e.
0.22079323680187068,career_clarity_score=medio + seeks_career_counseling=no + stress_level=medio
0.22043349222052344,ai_replaces_own_thinking_score=bajo + daily_ai_tool_usage_hrs=medio + uses_ai_for_assignments=rarely
0.220163683784513,burnout_cat=alto + interview_anxiety_score=alto
0.2200737476391762,social_media_hrs_per_day=medio + stream=cs/it
0.2200737476391762,college_tier=tier_3 + sleep_hours=medio + stress_level=medio
0.2200737476391762,ai_replaces_own_thinking_score=bajo + career_clarity_score=medio + seeks_career_counseling=no
0.21953413076715533,ai_replaces_own_thinking_score=medio + motivation_score=bajo
0.2193542584764817,placement_anxiety_score=alto + resume_confidence_score=bajo + sleep_hours=medio
0.2193542584764817,motivation_score=bajo + sleep_hours=medio + weekly_job_application_count=alto
0.21908445004047128,degree_type=b.tech/b.e. + stream=cs/it
0.21899451389513447,motivation_score=medio + social_media_hrs_per_day=medio
0.2186347693137872,burnout_cat=medio + degree_type=b.tech/b.e.
0.2186347693137872,fear_of_job_loss_to_ai=alto + seeks_career_counseling=si
0.2185448331684504,ai_replaces_own_thinking_score=medio + seeks_career_counseling=no + weekly_job_application_count=alto
0.21845489702311358,burnout_cat=medio + fear_of_job_loss_to_ai=alto + weekly_job_application_count=alto
0.21845489702311358,burnout_cat=alto + motivation_score=bajo
0.21836496087777676,burnout_cat=medio + daily_study_hours=medio + seeks_career_counseling=no
0.21809515244176633,ai_dependency_score=medio + resume_confidence_score=medio
0.2179152801510927,ai_replaces_own_thinking_score=bajo + resume_confidence_score=medio + weekly_job_application_count=alto
0.2179152801510927,ai_dependency_score=medio + social_media_hrs_per_day=medio
0.21755553556974547,fear_of_job_loss_to_ai=alto + motivation_score=bajo + weekly_job_application_count=alto
0.21746559942440866,daily_study_hours=medio + placement_anxiety_score=medio
0.21746559942440866,ai_replaces_own_thinking_score=bajo + career_clarity_score=medio + weekly_job_application_count=alto
0.21737566327907185,college_tier=tier_3 + placement_anxiety_score=alto + weekly_job_application_count=alto
0.21728572713373503,internship_experience=1 + sleep_hours=medio
0.21719579098839822,daily_study_hours=bajo + resume_confidence_score=bajo + weekly_job_application_count=alto
0.21647630182570374,interview_anxiety_score=alto + social_media_hrs_per_day=medio
0.21647630182570374,burnout_cat=alto + fear_of_job_loss_to_ai=alto + weekly_job_application_count=alto
0.2161165572443565,career_clarity_score=medio + sleep_hours=medio + stress_level=medio
0.21602662109901968,seeks_career_counseling=no + uses_ai_for_assignments=sometimes
0.21602662109901968,career_clarity_score=medio + daily_study_hours=medio + sleep_hours=medio
0.21548700422699882,interview_anxiety_score=alto + placement_anxiety_score=alto + stress_level=medio
0.215397068081662,ai_replaces_own_thinking_score=bajo + placement_anxiety_score=medio
0.2153071319363252,ai_replaces_own_thinking_score=bajo + motivation_score=medio + seeks_career_counseling=no
0.2153071319363252,stream=engineering_(non-cs)
0.21476751506430433,fear_of_job_loss_to_ai=alto + interview_anxiety_score=alto + sleep_hours=medio + weekly_job_application_count=alto
0.2144977066282939,daily_ai_tool_usage_hrs=medio + sleep_hours=medio + stress_level=medio
0.2144077704829571,sleep_hours=medio + uses_ai_for_assignments=sometimes
0.21413796204694666,placement_anxiety_score=medio + seeks_career_counseling=no + weekly_job_application_count=alto
0.21413796204694666,burnout_cat=medio + motivation_score=medio + seeks_career_counseling=no
0.21395808975627303,ai_dependency_score=medio + ai_replaces_own_thinking_score=bajo + weekly_job_application_count=alto
0.21395808975627303,daily_study_hours=bajo + stress_level=medio
0.21395808975627303,daily_study_hours=medio + resume_confidence_score=medio + weekly_job_application_count=alto
0.2135983451749258,fear_of_job_loss_to_ai=alto + sleep_hours=medio + stream=cs/it
0.21341847288425217,motivation_score=bajo + placement_anxiety_score=alto
0.21341847288425217,social_media_hrs_per_day=medio + stress_level=medio + weekly_job_application_count=alto
0.21332853673891536,ai_dependency_score=medio + daily_ai_tool_usage_hrs=medio + weekly_job_application_count=alto
0.21323860059357855,burnout_cat=alto + resume_confidence_score=bajo
0.21323860059357855,burnout_cat=alto + placement_anxiety_score=alto
0.21323860059357855,career_clarity_score=alto + seeks_career_counseling=no
0.21314866444824174,daily_study_hours=medio + fear_of_job_loss_to_ai=alto + sleep_hours=medio
0.21305872830290493,burnout_cat=medio + interview_anxiety_score=alto
0.2128788560122313,ai_dependency_score=alto + fear_of_job_loss_to_ai=alto
0.2128788560122313,degree_type=b.sc/b.a/b.com + seeks_career_counseling=no
0.21260904757622087,ai_replaces_own_thinking_score=bajo + burnout_cat=medio + sleep_hours=medio
0.21242917528554725,fear_of_job_loss_to_ai=alto + sleep_hours=medio + stress_level=medio + weekly_job_application_count=alto
0.21233923914021044,ai_replaces_own_thinking_score=bajo + resume_confidence_score=bajo + weekly_job_application_count=alto
0.21233923914021044,ai_replaces_own_thinking_score=bajo + motivation_score=medio + weekly_job_application_count=alto
0.21215936684953682,social_media_hrs_per_day=alto + weekly_job_application_count=alto
0.2120694307042,ai_dependency_score=medio + degree_type=b.tech/b.e.
0.21170968612285276,degree_type=b.sc/b.a/b.com + sleep_hours=medio
0.21152981383217914,college_tier=tier_3 + resume_confidence_score=medio
0.21143987768684233,motivation_score=medio + stress_level=medio + weekly_job_application_count=alto
0.21143987768684233,daily_study_hours=bajo + motivation_score=bajo
0.21134994154150552,ai_replaces_own_thinking_score=medio + resume_confidence_score=bajo + weekly_job_application_count=alto
0.21090026081482147,ai_replaces_own_thinking_score=medio + college_tier=tier_3
0.21081032466948466,daily_ai_tool_usage_hrs=alto + stress_level=medio
0.21054051623347422,stress_level=medio + uses_ai_for_assignments=rarely
0.2102707077974638,fear_of_job_loss_to_ai=alto + placement_anxiety_score=alto + sleep_hours=medio + weekly_job_application_count=alto
0.21009083550679017,ai_dependency_score=alto + ai_replaces_own_thinking_score=medio
0.21009083550679017,fear_of_job_loss_to_ai=alto + interview_anxiety_score=alto + stress_level=medio
0.21000089936145336,ai_dependency_score=alto + weekly_job_application_count=alto
0.20964115478010611,fear_of_job_loss_to_ai=alto + resume_confidence_score=medio + weekly_job_application_count=alto
0.20964115478010611,ai_replaces_own_thinking_score=bajo + interview_anxiety_score=alto + weekly_job_application_count=alto
0.2095512186347693,ai_replaces_own_thinking_score=medio + career_clarity_score=medio
0.2095512186347693,degree_type=b.tech/b.e. + social_media_hrs_per_day=medio
0.2095512186347693,burnout_cat=medio + seeks_career_counseling=no + sleep_hours=medio + weekly_job_application_count=alto
0.20910153790808525,resume_confidence_score=medio + seeks_career_counseling=no + stress_level=medio
0.20883172947207482,seeks_career_counseling=no + social_media_hrs_per_day=bajo
0.20883172947207482,daily_ai_tool_usage_hrs=medio + placement_anxiety_score=alto
0.208741793326738,resume_confidence_score=medio + social_media_hrs_per_day=medio
0.208741793326738,fear_of_job_loss_to_ai=alto + motivation_score=medio + weekly_job_application_count=alto
0.20856192103606438,ai_replaces_own_thinking_score=medio + stress_level=medio + weekly_job_application_count=alto
0.20856192103606438,interview_anxiety_score=alto + sleep_hours=medio + stress_level=medio
0.20847198489072757,career_clarity_score=medio + placement_anxiety_score=medio
0.20847198489072757,daily_study_hours=medio + motivation_score=medio + seeks_career_counseling=no
0.20838204874539076,college_tier=tier_3 + interview_anxiety_score=alto + placement_anxiety_score=alto
0.20838204874539076,resume_confidence_score=bajo + stream=cs/it + weekly_job_application_count=alto
0.20829211260005395,daily_study_hours=bajo + sleep_hours=medio + weekly_job_application_count=alto
0.20802230416404352,resume_confidence_score=bajo + seeks_career_counseling=no + stress_level=medio
0.2078424318733699,career_clarity_score=bajo + weekly_job_application_count=alto
0.2078424318733699,placement_anxiety_score=medio + resume_confidence_score=medio
0.2077524957280331,degree_type=b.tech/b.e. + interview_anxiety_score=alto
0.20766255958269628,ai_replaces_own_thinking_score=bajo + degree_type=b.tech/b.e. + weekly_job_application_count=alto
0.20748268729202266,college_tier=tier_2 + stress_level=medio
0.20748268729202266,daily_ai_tool_usage_hrs=medio + seeks_career_counseling=no + stress_level=medio
0.20739275114668584,ai_replaces_own_thinking_score=medio + placement_anxiety_score=alto
0.20739275114668584,ai_dependency_score=medio + sleep_hours=medio + stress_level=medio
0.20730281500134903,resume_confidence_score=medio + stress_level=medio + weekly_job_application_count=alto
0.20730281500134903,daily_study_hours=medio + seeks_career_counseling=no + sleep_hours=medio + weekly_job_application_count=alto
0.20730281500134903,college_tier=tier_2 + fear_of_job_loss_to_ai=alto
0.2071229427106754,ai_dependency_score=medio + placement_anxiety_score=alto
0.2069430704200018,fear_of_job_loss_to_ai=alto + seeks_career_counseling=no + sleep_hours=medio + weekly_job_application_count=alto
0.2069430704200018,placement_anxiety_score=alto + seeks_career_counseling=no + weekly_job_application_count=alto
0.20676319812932817,ai_replaces_own_thinking_score=bajo + career_clarity_score=medio + sleep_hours=medio
0.20667326198399136,degree_type=b.tech/b.e. + motivation_score=medio
0.20649338969331774,motivation_score=medio + seeks_career_counseling=no + stress_level=medio
0.20640345354798093,social_media_hrs_per_day=bajo + weekly_job_application_count=alto
0.20631351740264411,daily_ai_tool_usage_hrs=medio + resume_confidence_score=bajo + weekly_job_application_count=alto
0.2061336451119705,burnout_cat=medio + career_clarity_score=medio + seeks_career_counseling=no
0.2061336451119705,career_clarity_score=medio + fear_of_job_loss_to_ai=alto + sleep_hours=medio
0.20604370896663368,college_tier=tier_3 + fear_of_job_loss_to_ai=alto + sleep_hours=medio
0.20577390053062325,fear_of_job_loss_to_ai=alto + interview_anxiety_score=alto + placement_anxiety_score=alto + sleep_hours=medio
0.20568396438528644,college_tier=tier_2 + daily_study_hours=medio
0.20550409209461282,ai_replaces_own_thinking_score=medio + fear_of_job_loss_to_ai=alto + sleep_hours=medio
0.205414155949276,ai_dependency_score=bajo + seeks_career_counseling=no
0.205414155949276,sleep_hours=medio + stream=cs/it + stress_level=medio
0.20496447522259195,placement_anxiety_score=medio + seeks_career_counseling=no + sleep_hours=medio
0.20496447522259195,fear_of_job_loss_to_ai=alto + placement_anxiety_score=alto + stress_level=medio
0.20496447522259195,ai_replaces_own_thinking_score=bajo + college_tier=tier_3 + seeks_career_counseling=no
0.2046047306412447,ai_replaces_own_thinking_score=medio + daily_study_hours=medio
0.2046047306412447,ai_replaces_own_thinking_score=bajo + college_tier=tier_3 + sleep_hours=medio
0.2044248583505711,daily_study_hours=medio + motivation_score=medio + weekly_job_application_count=alto
0.20433492220523428,fear_of_job_loss_to_ai=alto + interview_anxiety_score=alto + placement_anxiety_score=alto + resume_confidence_score=bajo
0.20424498605989747,burnout_cat=medio + placement_anxiety_score=medio
0.20406511376922384,placement_anxiety_score=alto + social_media_hrs_per_day=medio
0.20406511376922384,ai_replaces_own_thinking_score=bajo + fear_of_job_loss_to_ai=alto + sleep_hours=medio
0.20397517762388703,college_tier=tier_3 + resume_confidence_score=bajo + sleep_hours=medio
0.20388524147855022,ai_replaces_own_thinking_score=medio + stream=cs/it + weekly_job_application_count=alto
0.20388524147855022,seeks_career_counseling=no + stress_level=bajo
0.20388524147855022,ai_replaces_own_thinking_score=bajo + resume_confidence_score=medio + sleep_hours=medio
0.2037053691878766,daily_study_hours=medio + internship_experience=2
0.2028959438798453,interview_anxiety_score=alto + placement_anxiety_score=alto + seeks_career_counseling=no
0.20262613544383487,ai_replaces_own_thinking_score=bajo + interview_anxiety_score=medio
0.20253619929849806,ai_replaces_own_thinking_score=medio + seeks_career_counseling=no + sleep_hours=medio
0.20235632700782444,internship_experience=1 + seeks_career_counseling=no
0.202086518571814,daily_study_hours=medio + fear_of_job_loss_to_ai=alto + seeks_career_counseling=no
0.20190664628114038,ai_replaces_own_thinking_score=medio + daily_study_hours=bajo
0.20181671013580357,interview_anxiety_score=alto + stream=cs/it + weekly_job_application_count=alto
0.20145696555445633,fear_of_job_loss_to_ai=alto + interview_anxiety_score=alto + resume_confidence_score=bajo + weekly_job_application_count=alto
0.20136702940911952,burnout_cat=medio + fear_of_job_loss_to_ai=alto + seeks_career_counseling=no
0.20136702940911952,ai_replaces_own_thinking_score=medio + burnout_cat=medio
0.20091734868243546,college_tier=tier_3 + seeks_career_counseling=no + stress_level=medio
0.20073747639176184,burnout_cat=medio + daily_study_hours=medio + weekly_job_application_count=alto
0.20073747639176184,burnout_cat=alto + stress_level=medio
0.20064754024642503,daily_study_hours=medio + resume_confidence_score=medio + sleep_hours=medio
0.20064754024642503,motivation_score=bajo + stream=cs/it
0.2004676679557514,ai_dependency_score=medio + ai_replaces_own_thinking_score=bajo + seeks_career_counseling=no
0.2004676679557514,burnout_cat=medio + motivation_score=medio + weekly_job_application_count=alto
0.20010792337440417,burnout_cat=medio + resume_confidence_score=bajo + weekly_job_application_count=alto
0.20010792337440417,sleep_hours=medio + social_media_hrs_per_day=medio + stress_level=medio
0.20010792337440417,seeks_career_counseling=si + sleep_hours=medio
